1341,1278,Cedar Park
1342,1279,"Austin, TX"
1343,1280,Kalamazoo
1344,1281,Cullowhee 
1345,1282,Sumter
1346,1283,Old Orchard Beach 
1347,959,Berlin 
1348,1284,LANCASTER
1349,1285,Clarksville
1350,1286,Greensboro
1351,1287,cornwall n.y.
1352,1288,Creede
1353,1289,Louisville/Jefferson County metro government (balance)
1354,1290,Fairfield
1355,1291,Hillsboro 
1356,1292,Lowell
1357,1293,College Park 
1358,1294,Lyme
1359,1295,Allamuchy
1360,1296,Philadelphia
1361,44,Atlanta
1362,1297,College Park 
1363,1298,Atlanta
1364,1299,Atlanta
1365,1300,Roanoke
1366,1301,Indian Shores
1367,1302,Weston
1368,1303,Lincoln
1369,1304,Long Valley
1370,1305,Amherst
1371,1306,Green Lake
1372,1307,Indianapolis
1373,1308,"Petersburg, AK"
1374,1309,Birmingham
1375,1310,Glen Rock
1376,1311,Monroe
1377,1312,Orange
1378,1313,Westminster 
1379,1314,Gresham 
1380,122,Bloomington 
1381,1315,Petaluma 
1382,1316,Boyes Hot Springs 
1383,1317,St.james
1384,1318,Galena
1385,1319,Little Falls
1386,1320,Reno 
1387,1321,Londonderry
1388,1322,Wilmington
1389,1323,Woodland 
1390,1323,Woodland
1391,1324,Thief River Falls 
1392,1325,San Rafael 
1393,44,Tigard 
1394,1326,Titusville
1395,1327,"Tiverton, RI"
1396,1328,"Tontitown, AR"
1397,1329,Torrington 
1398,1330,Wauwatosa
1399,1331,Wadley
1400,1332,West Townshend
1401,1333,Travelers Rest
1402,1334,DuBois
1403,1335,Cleveland
1404,1336,Trout Creek
1405,1337,Troy
1406,1338,Meridianville
1407,121,Bloomington
1408,1339,Lakeport
1409,1340,Tupelo
1410,1341,Tuscaloosa
1411,1342,Twin Bridges 
1412,1343,Sterling IL
1413,1344,Two Rivers
1414,1345,Union 
1415,1346,Blairsville
1416,1347,Maynardville
1417,1348,Union
1418,1349,Somerville
1419,1350,Gainesville 
1420,1351,Philadelphia
1421,1352,Upper Arlington
1422,1353,Greenville
1423,1354,Greenwood
1424,1355,Westerville
1425,1356,Houston
1426,1357,Urbana
1427,1358,Frederick
1428,1359,Washington
1429,1360,Utica
1430,1361,Henderson
1431,1362,Naples 
1432,1363,Vashon
1433,1364,Vermillion
1434,1365,Rutland 
1435,1365,RUTLAND
1436,1366,Nevada
1437,1367,Vernon Hills
1438,1368,Verona
1439,1369,Vicksburg
1440,1370,Victoria
1441,1371,Cleveland 
1442,1372,Constantine
1443,1373,Lemont
1444,1374,Skokie
1445,1375,Vincennes
1446,1376,O'Fallon
1447,1377,Fresno 
1448,883,Atlanta
1449,1378,Miami
1450,1379,Voluntown
1451,1380,Voorheesville
1452,1381,Wabasha 
1453,1382,Waco
1454,1383,Wagoner 
1455,1384,Wahiawa
1456,1385,Wahoo
1457,1386,Pearl City
1458,1387,Waiapahu
1459,1388,Waimanalo
1460,1387,Waipahu
1461,1389, Annandale 
1462,1390,Seattle 
1463,1391,Walnut Creek
1464,1392,Ottumwa
1465,1393,Washington
1466,1394,Gig Harbor 
1467,1395,Waterloo
1468,1396,Watertown
1469,1397,Watford City
1470,1398,Waukon
1471,1399,Waycross
1472,1400,Wayland
1473,1401,Wayland
1474,1402,Torrey 
1475,789,Honesdale 
1476,1403,Detroit 
1477,1404,Waynesboro
1478,1405,Waynesburg
1479,1406,East Providence
1480,1407,Webb City
1481,1408,Webster Springs
1482,1409,Webster
1483,1410,Weiser 
1484,1411,Missouri Valley
1485,1412,Wellfleet
1486,1413,Los Angeles
1487,1414,Moreauville
1488,1415,Roanoke
1489,1416,West Haven
1490,1417,Los Angeles
1491,1418,West Lafayette
1492,1419,West Orange
1493,1420,West Plains
1494,44,West Point 
1495,1421,Village of Highland Falls
1496,1422,Chicago
1497,1423,West Warwick
1498,1424,Peoria 
1499,1425,Houston
1500,1426,Westcliffe
1501,1427,Westerly
1502,1428,Rainelle 
1503,1429,Westfield 
1504,1430,Columbus
1505,1431,Westland
1506,1432,Westminster
1507,1433,Louisville
1508,1434,Madison
1509,1435,Lansing
1510,1436,Santa Cruz
1511,1437,Los Angeles
1512,1438,Weymouth
1513,1439,White House
1514,1440,Pinetop-Lakeside 
1515,1441,Memphis 
1516,1442,Corbin 
1517,1443,Williamsburg 
1518,1444,Minneapolis
1519,1445,San Antonio
1520,1446,San Antonio
1521,1447,San Antonio
1522,1448,San Antonio
1523,44,Dorchester
1524,1449,Lubbock
1525,1450,North Wilkesboro
1526,499,Wilkinsburg
1527,1451,Williamsburg
1528,1452,Williamson
1529,1453,San Jose
1530,1454,Winchester 
1531,1455,Winchester 
1532,1456,Huntsville
1533,1457,CORNV
1534,1458,Winnsboro
1535,1459,Oak Ridge
1536,383,"Green Bay, WI"
1537,1460,Wisconsin Rapids
1538,1461,Wise 
1539,1462,Asheville
1540,1463,Campton 
1541,1464,Wolfeboro
1542,1465,Wolfforth
1543,1466,Midway 
1544,1467,VERSAILLES
1545,1468,Woodstock
1546,1469,Woodstock
1547,1470,Woodstock
1548,1471,Woodward
1549,1472,Woonsocket 
1550,1473,Wrightstown (use Newtown for GPS)
1551,1474,Wytheville 
1552,1475,Yardley borough
1553,1476,Penn Yan
1554,1477,Hollywood
1555,1478,Yorktown
1556,1479,Houston
1557,470,Katy 
1558,171,Humble 
1559,1480,Houston 
1560,404,Humble 
1561,1481,Cypress
1562,1482,Ypsilanti
1563,1483,Yreka 
1564,1484,Yucaipa
1565,1485,Zebulon
1566,1486,Zelienople
